"TIME_PERIOD","FREQ","REF_AREA","SECTOR","COUNTERPART_SECTOR","ACCOUNTING_ENTRY","TRANSACTION","INSTR_ASSET","EXPENDITURE","UNIT_MEASURE","VALUATION","PRICE_BASE","TRANSFORMATION","TABLE_IDENTIFIER","obsValue","COUNTERPART_AREA","CONSOLIDATION","DECIMALS","UNIT_MULT","CURRENCY","CONF_STATUS","OBS_STATUS"
"2017","A","ITA","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",71289.8,"W","_Z","2","6","EUR","F","A"
"2016","A","ITA","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",73875.3,"W","_Z","2","6","EUR","F","A"
"2023","A","ESP","S12","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",5801,"W","N","2","6","EUR","F","A"
"2022","A","ESP","S12","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",5525,"W","N","2","6","EUR","F","A"
"2021","A","ESP","S12","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",5154,"W","N","2","6","EUR","F","A"
"2020","A","ESP","S12","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",4641,"W","N","2","6","EUR","F","A"
"2019","A","ESP","S12","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",4553,"W","N","2","6","EUR","F","A"
"2018","A","ESP","S12","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",4470,"W","N","2","6","EUR","F","A"
"2017","A","ESP","S12","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",4399,"W","N","2","6","EUR","F","A"
"2016","A","ESP","S12","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",4336,"W","N","2","6","EUR","F","A"
"2023","A","LVA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",181.125,"W","N","2","6","EUR","F","A"
"2022","A","LVA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",69.177,"W","N","2","6","EUR","F","A"
"2021","A","LVA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",178.447,"W","N","2","6","EUR","F","A"
"2020","A","LVA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",134.395,"W","N","2","6","EUR","F","A"
"2019","A","LVA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",132.929,"W","N","2","6","EUR","F","A"
"2018","A","LVA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",101.339,"W","N","2","6","EUR","F","A"
"2017","A","LVA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",62.256,"W","N","2","6","EUR","F","A"
"2016","A","LVA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",125.197,"W","N","2","6","EUR","F","A"
"2023","A","LUX","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",27668.4,"W","_Z","2","6","EUR","F","A"
"2022","A","LUX","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",29327.1,"W","_Z","2","6","EUR","F","A"
"2021","A","LUX","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",27979,"W","_Z","2","6","EUR","F","A"
"2020","A","LUX","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",24363.7,"W","_Z","2","6","EUR","F","A"
"2019","A","LUX","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",23171.1,"W","_Z","2","6","EUR","F","A"
"2018","A","LUX","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",22686.4,"W","_Z","2","6","EUR","F","A"
"2017","A","LUX","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",23110.2,"W","_Z","2","6","EUR","F","A"
"2016","A","LUX","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",23423.3,"W","_Z","2","6","EUR","F","A"
"2023","A","AUT","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",257929.9,"W","_Z","2","6","EUR","F","A"
"2022","A","AUT","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",248172,"W","_Z","2","6","EUR","F","A"
"2021","A","AUT","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",221211.5,"W","_Z","2","6","EUR","F","A"
"2021","A","LTU","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",1493.54,"W","_Z","2","6","EUR","F","A"
"2020","A","LTU","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",1138.901,"W","_Z","2","6","EUR","F","A"
"2019","A","LTU","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",1026.733,"W","_Z","2","6","EUR","F","A"
"2018","A","LTU","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",922.631,"W","_Z","2","6","EUR","F","A"
"2017","A","LTU","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",770.283,"W","_Z","2","6","EUR","F","A"
"2016","A","LTU","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",747.699,"W","_Z","2","6","EUR","F","A"
"2021","A","GRC","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",7958.954,"W","_Z","2","6","EUR","F","A"
"2020","A","GRC","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",7664.207,"W","_Z","2","6","EUR","F","A"
"2019","A","GRC","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",8039.967,"W","_Z","2","6","EUR","F","A"
"2018","A","GRC","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",8116.329,"W","_Z","2","6","EUR","F","A"
"2017","A","GRC","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",8712.61,"W","_Z","2","6","EUR","F","A"
"2017","A","BEL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",28635,"W","P","2","6","EUR","F","A"
"2016","A","BEL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",30640.7,"W","P","2","6","EUR","F","A"
"2016","A","EU27_2020","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",147252.141,"W","N","2","6","EUR","F","A"
"2023","A","FIN","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",98379,"W","_Z","2","6","EUR","F","A"
"2022","A","FIN","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",96321,"W","_Z","2","6","EUR","F","A"
"2021","A","FIN","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",90234,"W","_Z","2","6","EUR","F","A"
"2020","A","FIN","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",87422,"W","_Z","2","6","EUR","F","A"
"2019","A","FIN","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",85547,"W","_Z","2","6","EUR","F","A"
"2018","A","FIN","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",83613,"W","_Z","2","6","EUR","F","A"
"2017","A","FIN","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",82266,"W","_Z","2","6","EUR","F","A"
"2016","A","FIN","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",75110,"W","_Z","2","6","EUR","F","A"
"2022","A","HRV","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",679.948,"W","N","2","6","EUR","F","A"
"2021","A","HRV","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",526.417,"W","N","2","6","EUR","F","A"
"2020","A","HRV","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",386.514,"W","N","2","6","EUR","F","A"
"2019","A","HRV","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",429.104,"W","N","2","6","EUR","F","A"
"2018","A","HRV","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",421.047,"W","N","2","6","EUR","F","A"
"2017","A","HRV","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",783.743,"W","N","2","6","EUR","F","A"
"2016","A","HRV","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",1012.655,"W","N","2","6","EUR","F","A"
"2020","A","EA20","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",135330.846,"W","N","2","6","EUR","F","A"
"2019","A","EA20","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",144911.89,"W","N","2","6","EUR","F","A"
"2018","A","EA20","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",152907.092,"W","N","2","6","EUR","F","A"
"2017","A","EA20","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",154709.516,"W","N","2","6","EUR","F","A"
"2016","A","EA20","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",157455.343,"W","N","2","6","EUR","F","A"
"2023","A","IRL","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",20769.299,"W","N","2","6","EUR","F","A"
"2022","A","IRL","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",18260.611,"W","N","2","6","EUR","F","A"
"2021","A","IRL","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",15906.169,"W","N","2","6","EUR","F","A"
"2020","A","IRL","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",17864.449,"W","N","2","6","EUR","F","A"
"2019","A","IRL","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",16094.532,"W","N","2","6","EUR","F","A"
"2018","A","IRL","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",13388.984,"W","N","2","6","EUR","F","A"
"2017","A","IRL","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",12518.151,"W","N","2","6","EUR","F","A"
"2016","A","IRL","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",12082.009,"W","N","2","6","EUR","F","A"
"2023","A","LUX","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",3959.7,"W","N","2","6","EUR","F","A"
"2022","A","LVA","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",17872.232,"W","N","2","6","EUR","F","A"
"2021","A","LVA","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",15869.101,"W","N","2","6","EUR","F","A"
"2020","A","LVA","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",15015.54,"W","N","2","6","EUR","F","A"
"2019","A","LVA","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",14933.853,"W","N","2","6","EUR","F","A"
"2022","A","NLD","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",577781,"W","_Z","2","6","EUR","F","A"
"2021","A","NLD","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",515520,"W","_Z","2","6","EUR","F","A"
"2020","A","NLD","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",465345,"W","_Z","2","6","EUR","F","A"
"2019","A","NLD","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",478309,"W","_Z","2","6","EUR","F","A"
"2018","A","NLD","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",452349,"W","_Z","2","6","EUR","F","A"
"2017","A","NLD","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",431510,"W","_Z","2","6","EUR","F","A"
"2016","A","NLD","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",412038,"W","_Z","2","6","EUR","F","A"
"2022","A","BEL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1928.2,"W","N","2","6","EUR","F","A"
"2021","A","BEL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1773.1,"W","N","2","6","EUR","F","A"
"2020","A","BEL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1512.9,"W","N","2","6","EUR","F","A"
"2019","A","BEL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1585.9,"W","N","2","6","EUR","F","A"
"2018","A","BEL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1509.9,"W","N","2","6","EUR","F","A"
"2017","A","BEL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1470.4,"W","N","2","6","EUR","F","A"
"2016","A","BEL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1404,"W","N","2","6","EUR","F","A"
"2023","A","EU27_2020","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",1888841.242,"W","N","2","6","EUR","F","A"
"2022","A","EU27_2020","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",995767.975,"W","N","2","6","EUR","F","A"
"2023","A","LTU","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",3187.655,"W","_Z","2","6","EUR","F","A"
"2022","A","LTU","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",2089.39,"W","_Z","2","6","EUR","F","A"
"2016","A","AUT","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",3148.9,"W","_Z","2","6","EUR","F","A"
"2022","A","BEL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",12947.2,"W","P","2","6","EUR","F","A"
"2021","A","BEL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",11786.4,"W","P","2","6","EUR","F","A"
"2020","A","BEL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",11016.9,"W","P","2","6","EUR","F","A"
"2019","A","BEL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",12167.1,"W","P","2","6","EUR","F","A"
"2018","A","BEL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",12268.7,"W","P","2","6","EUR","F","A"
"2017","A","BEL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",12631.3,"W","P","2","6","EUR","F","A"
"2016","A","BEL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",12048.9,"W","P","2","6","EUR","F","A"
"2023","A","EU27_2020","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",219807.052,"W","N","2","6","EUR","F","A"
"2022","A","EU27_2020","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",203668.171,"W","N","2","6","EUR","F","A"
"2021","A","EU27_2020","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",184324.337,"W","N","2","6","EUR","F","A"
"2020","A","EU27_2020","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",168289.299,"W","N","2","6","EUR","F","A"
"2019","A","EU27_2020","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",177751.163,"W","N","2","6","EUR","F","A"
"2018","A","EU27_2020","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",167061.47,"W","N","2","6","EUR","F","A"
"2017","A","EU27_2020","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",163622.111,"W","N","2","6","EUR","F","A"
"2021","A","GRC","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",1495.286,"W","N","2","6","EUR","F","A"
"2020","A","GRC","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",1172.39,"W","N","2","6","EUR","F","A"
"2019","A","GRC","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",1716.479,"W","N","2","6","EUR","F","A"
"2018","A","GRC","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",1793.585,"W","N","2","6","EUR","F","A"
"2017","A","GRC","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",1719.32,"W","N","2","6","EUR","F","A"
"2016","A","GRC","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",1702.275,"W","N","2","6","EUR","F","A"
"2023","A","IRL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",12322.827,"W","_Z","2","6","EUR","F","A"
"2022","A","IRL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",7184.483,"W","_Z","2","6","EUR","F","A"
"2017","A","NLD","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",347248,"W","N","2","6","EUR","F","A"
"2016","A","NLD","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",336082,"W","N","2","6","EUR","F","A"
"2023","A","LTU","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",5660.144,"W","N","2","6","EUR","F","A"
"2022","A","LTU","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",5045.247,"W","N","2","6","EUR","F","A"
"2021","A","LTU","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",4230.722,"W","N","2","6","EUR","F","A"
"2020","A","LTU","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",3863.824,"W","N","2","6","EUR","F","A"
"2019","A","LTU","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",3624.733,"W","N","2","6","EUR","F","A"
"2018","A","LTU","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",3357.548,"W","N","2","6","EUR","F","A"
"2017","A","LTU","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",3167.009,"W","N","2","6","EUR","F","A"
"2016","A","LTU","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",3023.822,"W","N","2","6","EUR","F","A"
"2023","A","SVK","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",122918.887,"W","_Z","2","6","EUR","F","A"
"2022","A","SVK","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",110088.567,"W","_Z","2","6","EUR","F","A"
"2021","A","SVK","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",101960.012,"W","_Z","2","6","EUR","F","A"
"2020","A","SVK","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",94320.583,"W","_Z","2","6","EUR","F","A"
"2019","A","SVK","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",94547.484,"W","_Z","2","6","EUR","F","A"
"2018","A","SVK","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",90275.851,"W","_Z","2","6","EUR","F","A"
"2017","A","SVK","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",84960.37,"W","_Z","2","6","EUR","F","A"
"2016","A","SVK","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",81621.573,"W","_Z","2","6","EUR","F","A"
"2023","A","EA20","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",340801.965,"W","N","2","6","EUR","F","A"
"2022","A","EA20","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",194964.99,"W","N","2","6","EUR","F","A"
"2021","A","EA20","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",147584.103,"W","N","2","6","EUR","F","A"
"2022","A","LUX","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",5210.9,"W","N","2","6","EUR","F","A"
"2021","A","LUX","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",4630.8,"W","N","2","6","EUR","F","A"
"2020","A","LUX","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",4313.7,"W","N","2","6","EUR","F","A"
"2019","A","LUX","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",4110.4,"W","N","2","6","EUR","F","A"
"2018","A","LUX","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",3938.9,"W","N","2","6","EUR","F","A"
"2017","A","LUX","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",3696.5,"W","N","2","6","EUR","F","A"
"2016","A","LUX","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",3550.8,"W","N","2","6","EUR","F","A"
"2023","A","EU27_2020","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",335789.404,"W","_Z","2","6","EUR","F","A"
"2022","A","EU27_2020","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",282765.619,"W","_Z","2","6","EUR","F","A"
"2021","A","EU27_2020","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",261336.404,"W","_Z","2","6","EUR","F","A"
"2020","A","EU27_2020","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",242848.787,"W","_Z","2","6","EUR","F","A"
"2019","A","EU27_2020","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",234474.765,"W","_Z","2","6","EUR","F","A"
"2018","A","EU27_2020","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",238932.474,"W","_Z","2","6","EUR","F","A"
"2017","A","EU27_2020","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",230107.477,"W","_Z","2","6","EUR","F","A"
"2016","A","EU27_2020","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",236921.876,"W","_Z","2","6","EUR","F","A"
"2021","A","EU27_2020","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",709156.974,"W","N","2","6","EUR","F","A"
"2020","A","EU27_2020","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",738104.312,"W","N","2","6","EUR","F","A"
"2019","A","EU27_2020","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",851136.957,"W","N","2","6","EUR","F","A"
"2018","A","EU27_2020","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",832297.543,"W","N","2","6","EUR","F","A"
"2017","A","EU27_2020","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",806960.419,"W","N","2","6","EUR","F","A"
"2016","A","EU27_2020","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",824229.735,"W","N","2","6","EUR","F","A"
"2023","A","EST","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",36.5,"W","N","2","6","EUR","F","A"
"2022","A","EST","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",30.1,"W","N","2","6","EUR","F","A"
"2021","A","EST","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",37,"W","N","2","6","EUR","F","A"
"2020","A","EST","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",41.1,"W","N","2","6","EUR","F","A"
"2019","A","EST","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",32,"W","N","2","6","EUR","F","A"
"2018","A","EST","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",35.3,"W","N","2","6","EUR","F","A"
"2017","A","EST","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",67,"W","N","2","6","EUR","F","A"
"2016","A","EST","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",55.9,"W","N","2","6","EUR","F","A"
"2023","A","AUT","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",11322.1,"W","_Z","2","6","EUR","F","A"
"2022","A","AUT","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",8117.1,"W","_Z","2","6","EUR","F","A"
"2021","A","AUT","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",5790.6,"W","_Z","2","6","EUR","F","A"
"2020","A","AUT","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",4077.3,"W","_Z","2","6","EUR","F","A"
"2019","A","AUT","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",4653,"W","_Z","2","6","EUR","F","A"
"2018","A","AUT","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",4039.1,"W","_Z","2","6","EUR","F","A"
"2017","A","AUT","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",3890.6,"W","_Z","2","6","EUR","F","A"
"2021","A","EA20","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",221834.116,"W","_Z","2","6","EUR","F","A"
"2020","A","EA20","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",206288.576,"W","_Z","2","6","EUR","F","A"
"2019","A","EA20","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",200113.028,"W","_Z","2","6","EUR","F","A"
"2018","A","EA20","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",205296.3,"W","_Z","2","6","EUR","F","A"
"2017","A","EA20","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",196805.873,"W","_Z","2","6","EUR","F","A"
"2016","A","EA20","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",203714.548,"W","_Z","2","6","EUR","F","A"
"2022","A","HRV","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",1030.628,"W","N","2","6","EUR","F","A"
"2021","A","HRV","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",982.656,"W","N","2","6","EUR","F","A"
"2020","A","HRV","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",946.359,"W","N","2","6","EUR","F","A"
"2019","A","HRV","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",957.811,"W","N","2","6","EUR","F","A"
"2018","A","HRV","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",909.508,"W","N","2","6","EUR","F","A"
"2017","A","HRV","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",921.453,"W","N","2","6","EUR","F","A"
"2016","A","HRV","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",911.917,"W","N","2","6","EUR","F","A"
"2023","A","ITA","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",2128001.4,"W","_Z","2","6","EUR","F","A"
"2022","A","ITA","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",1997054.9,"W","_Z","2","6","EUR","F","A"
"2021","A","ITA","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",1842507.4,"W","_Z","2","6","EUR","F","A"
"2021","A","BEL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",16473.8,"W","P","2","6","EUR","F","A"
"2020","A","BEL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",20788.6,"W","P","2","6","EUR","F","A"
"2019","A","BEL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",24586.1,"W","P","2","6","EUR","F","A"
